Username,Tweet,Datetime,Number of Followers,Number of Comments,Number of Retweets,Number of Likes,cleaned Tweet,flair_sentiment,flair_sentiment_score,vader_sentiment,vader_score,finbert_sentiment,finbert_score,ticker
TD_Investor,"INDIVIDUAL STOCKS FOR BEGINNERS

$BABA 
$GOOGL
$AMZN
$AAPL
$DIS 
$FB
$GM
$MSFT
$NFLX
$NIO
$CRM
$SNOW
$SHOP
$TSLA 
$U

This is my picks for beginners. 

What would you add or take away?

Open for criticism.",2021-02-18 17:13:23+00:00,23288,119,67,554,individual stock beginner baba googl amzn dis fb gm msft nflx nio crm snow shop tsla u pick beginner would add take away open criticism,NEGATIVE,0.9987,neu,-0.4404,neutral,0.892605484,AAPL
tradingview,"Market caps

1. Apple $AAPL - $2.2 trillion
2. Microsoft $MSFT - $1.8T
3. Saudi Aramco - $1.8T
4. Amazon $AMZN - $1.6T
5. Alphabet $GOOGL - $1.4T
6. #Bitcoin - $970 billion
7. Tencent $TCEHY - $920B
8. Facebook $FB - $780B
9. Tesla $TSLA - $765B
10. Alibaba $BABA - $730B",2021-02-17 23:18:06+00:00,318129,57,397,1513,market cap trillion microsoft msft 8t saudi aramco 8t amazon amzn 6t alphabet googl 4t billion tencent tcehy 920b facebook fb 780b tesla tsla 765b alibaba baba 730b,POSITIVE,0.9459,neu,0.1779,neutral,0.868115783,AAPL
DecadeInvestor,"🍏 $AAPL pays you $0.82 annually/share

💳 $V pays you $1.28 annually/share
 
☕️ $SBUX pays you $1.80 annually/share 

🧰 $LOW pays you $2.40 annually/share

💊 $JNJ pays you $4.04 annually/share 

And the best part about this?

You do NOTHING to earn this

That is passive income",2021-02-17 20:30:00+00:00,33235,13,46,234,pay annually share v pay annually share sbux pay annually share low pay annually share jnj pay annually share best part nothing earn passive income,NEGATIVE,0.988,pos,0.818,neutral,0.921477437,AAPL
JohnGalt_is_www,"Después de operar altcoins una semana, agarrás $AAPL y se parece a $COME 🤣",2021-02-17 18:11:36+00:00,34947,25,27,428,después de operar altcoins una semana agarrás se parece come,NEGATIVE,0.5116,neu,0,neutral,0.632151484,AAPL
squawksquare,$AAPL today after seeing how much $TSLA made on their #bitcoin trade and realizing they once again missed an opportunity because of Cook's inability to spend their war chest on anything but iPhone color changes. https://t.co/6cYb717kek,2021-02-17 12:37:13+00:00,25387,18,24,288,today see much tsla make trade realize miss opportunity cook inability spend war chest anything iphone color change,NEGATIVE,0.9983,neu,-0.6597,neutral,0.926384509,AAPL
DividendGrowth,"Berkshire Hathaway initiated positions in:

- Verizon $VZ
- Chevron $CVX
- Marsh &amp; McLennan $MMC

They added to:
- Kroger $KR
- Abbvie $ABBV
- Bristol Myers Squibb $BMY

Sells all of:
- JP Morgan $JPM
- M&amp;T Bank $MTB
- Pfizer $PFE
- Barrick $GOLD

Trimmed Apple $AAPL and $WFC",2021-02-16 22:20:48+00:00,81615,29,79,562,berkshire hathaway initiate position verizon vz chevron cvx marsh amp mclennan mmc add kroger kr abbvie abbv bristol myers squibb bmy sell jp morgan jpm amp bank mtb pfizer pfe barrick gold trim wfc,NEGATIVE,0.5324,neu,0.2023,neutral,0.906962514,AAPL
ForexLive,Apple $AAPL is now 43% of Berkshire Hathaway's portfolio. Not bad for a guy who doesn't like tech.,2021-02-16 21:28:19+00:00,276923,17,48,357,berkshire hathaway portfolio bad guy like tech,NEGATIVE,0.9888,neu,-0.25,neutral,0.887826025,AAPL
RJRCapital,"Uncle Warren been dumping 

$AAPL $GM $PFE $JPM",2021-02-16 21:20:42+00:00,8470,22,20,244,uncle warren dump gm pfe jpm,NEGATIVE,0.9997,neu,-0.3818,neutral,0.870293736,AAPL
LynAldenContact,Apple $AAPL at this valuation running into higher Treasury yields could get interesting. https://t.co/ife8RoU76E,2021-02-16 17:44:29+00:00,269065,44,59,679,valuation run high treasury yield could get interest,NEGATIVE,0.911,neu,0.5859,negative,0.847407579,AAPL
BarbaraCormac,"A one-off investment of $100,000, on March 17th 2020, into the following, would today be worth:

$TSLA $932,000
$BTC $783,000
$AAPL $221,300 https://t.co/Dy4Xoji3Ug",2021-02-16 16:44:34+00:00,9693,20,58,416,one investment march 17th follow would today worth tsla btc,POSITIVE,0.7829,neu,0.2263,neutral,0.943327725,AAPL
WSBConsensus,Apple ( $AAPL ) ApplePay reportedly now supports Bitcoin ( $BTC )  payments,2021-02-16 01:24:33+00:00,49828,16,91,503,applepay reportedly support bitcoin btc payment,NEGATIVE,0.9946,neu,0.4019,neutral,0.75603497,AAPL
PandaOptions,"Pandas Weekly Watchlist 🐼

$AAPL 140c over 138, 132p under 133.50
$TWLO 450c over 438, 410p under 414.40
$DOCU 270c over 264, 235p under 242
$MRNA 195c over 189, 170p under 177
$FUBO 50c over 48, 40p under 42.80
$SE 285c over 278, 255p under 260",2021-02-15 23:00:29+00:00,32730,8,27,243,panda weekly watchlist 140c 132p twlo 450c 410p docu 270c 235p mrna 195c 170p fubo 50c 40p se 285c 255p,NEGATIVE,0.5805,neu,0,neutral,0.940237045,AAPL
BackpackerFI,"I bought $AMZN after AWS launch, still made lots of $

Bought $AAPL way after their first iPhone launch, made tons still

It’s really never too late to get into great, quality companies when you have a long term horizon",2021-02-15 16:32:09+00:00,55523,21,41,546,buy amzn aws launch still make lot buy way first iphone launch make ton still really never late get great quality company long term horizon,POSITIVE,0.9926,neu,-0.5096,neutral,0.816916645,AAPL
TheAlphaThought,"What portfolio are you taking?

#1 - Income
$ABBV
$O
$WMT
$SPG

#2 - Value
$JNJ
$GM
$PG
$DIS

#3 - Growth
$AAPL
$SQ
$TSLA
$ARKK

#4 - Capital preservation
$VOO
$QYLD
$VIG
$VYM

#5 - YOLO
$AMC
$GME
$BB
$NOK

#6 - Crypto
$BTC
$ETH
$DOGE
$LTC",2021-02-15 13:58:28+00:00,24548,133,105,502,portfolio take income abbv wmt spg value jnj gm pg dis growth sq tsla arkk capital preservation voo qyld vig vym yolo amc gme bb nok crypto btc eth doge ltc,POSITIVE,0.6917,neu,0.7269,neutral,0.923504829,AAPL
packyM,"What if I told you that startups and public tech companies aren't overvalued today, but that they've been undervalued for a decade?

Taking a look at the impact of $AAPL breaking $1T, the Price/FAAMG ratio, and the probability that cos are the next $AMZN.

https://t.co/Ge0jDac7gu",2021-02-15 13:54:59+00:00,80090,21,19,202,tell startup public tech company overvalue today undervalue decade take look impact break 1t price faamg ratio probability co next amzn,NEGATIVE,0.9295,neu,0,neutral,0.859613419,AAPL
StockzNCrypto,"If I was beginning a stock portfolio right now 2021 the first 10 things I would buy would be:  

$TSLA 
$NIO
$PLUG 
$BTC
$RIOT 
$MARA
$FCEL
$AAPL
$PYPL
$SQ",2021-02-15 07:30:22+00:00,24602,90,153,1075,begin stock portfolio right first thing would buy would tsla nio plug btc riot mara fcel pypl sq,POSITIVE,0.9942,neu,-0.5574,neutral,0.931890726,AAPL
shonkori,"⚡️ In a troubling turn of events @YouTube disables @ScottAdamsSays live stream after Scott says “Biden should be impeached for fine people hoax.”
YouTube is owned by $GOOG part of the SoCal #censorshipcartel that includes $FB $TWTR $AAPL $AMZN
#HappyValentinesDay 🌹",2021-02-14 16:12:27+00:00,550,22,292,1151,trouble turn event disable live stream scott say biden impeach fine people hoax youtube own goog part socal include fb twtr amzn,NEGATIVE,0.9877,neu,-0.4588,neutral,0.609408736,AAPL
TheAlphaThought,"Get paid dividends every month of the year with this portfolio of only 3 stocks.

1) Nike
2) Apple
3) McDonald's

Jan - $NKE
Feb - $AAPL
March - $MCD
April - $NKE
May - $AAPL
June - $MCD
July - $NKE
Aug - $AAPL
Sept - $MCD
Oct - $NKE
Nov - $AAPL
Dec - $MCD",2021-02-14 13:38:22+00:00,24551,21,141,765,get pay dividend every month year portfolio stock nike mcdonald jan nke feb march mcd april nke may june mcd july nke aug sept mcd oct nke nov dec mcd,NEGATIVE,0.9496,neu,-0.1027,neutral,0.917819619,AAPL
jicchamatome,"👴ビデオサマリー(2/14)
- $TERN: 注目のバイオ銘柄
- $ZM: グロース銘柄で一番いいタイミングだと思う、買い増しOK
- $NCNO: $CRM が買い集めてるから面白いかも
- $AAPL: 決算○で見通し○、サブスク売上も伸びてる、 $FB とのバトルは $AAPL が優勢
- $AFRM: 決算○、良い銘柄、どこかで仕掛けたい",2021-02-14 11:44:08+00:00,105375,12,82,1016,tern zm ok ncno crm fb afrm,NEGATIVE,0.575,neu,0.296,neutral,0.911344171,AAPL
Canny4,"If ur struggling, trying trading bigger slower stocks like AAPL MSFT BABA or even the index ETFs. If u can’t trade those, what makes u think u can trade shit that has 5x the volatility and is 10x harder to make consistent money trading.  Crawl, walk, run.  Think about it.....",2021-02-14 03:17:14+00:00,66671,49,121,1215,ur struggle try trade big slow stock like msft baba even index etf u trade make u think u trade shit 5x volatility 10x hard make consistent money trade crawl walk run think,NEGATIVE,1,neu,-0.5859,neutral,0.916503191,AAPL
DontFeedBear,"HERE WE GO!!!

Stock Picks:
$AAPL
$ZM
$NLS
$PLUG

Earnings:
$SAM
$PLTR
$WMT

Honorable Mention:
$CRM
$TLRY
$MU
$XLNX

https://t.co/NHTKbT6vYl

https://t.co/ZwwrsuaNxJ",2021-02-14 03:00:01+00:00,10251,21,42,317,go stock pick zm nls plug earn sam pltr wmt honorable mention crm tlry mu xlnx,POSITIVE,0.9986,neu,0.5423,neutral,0.876056969,AAPL
jicchamatome,"👴注目 これまでの好決算銘柄一覧
$TSM $BLK $JPM $GS $MS $PG $INTC $NFLX $AMD $MSFT $JNJ $AAPL $FB $TEAM $BABA $UPS $GOOG $BMY $PYPL $PINS $U $PTON $LYFT $TWTR $SONO $AFRM $DIS $VIRT $AMZN
*好決算の条件: EPS・売上高・ガイダンスの3つ全てが市場予想を超えた",2021-02-14 01:48:16+00:00,105375,9,89,957,tsm blk jpm g m pg intc nflx amd msft jnj fb team baba up goog bmy pypl pin u pton lyft twtr sono afrm dis virt amzn eps3,POSITIVE,0.9902,neu,0,neutral,0.914145947,AAPL
RampCapitalLLC,Bought the new iPhone 12 Pro and may also get a MacBook Air. Keep an eye on $AAPL on Tuesday to see if it pops on the news.,2021-02-14 00:40:00+00:00,258671,84,30,1642,buy new iphone pro may also get macbook air keep eye tuesday see pop news,NEGATIVE,0.8874,neu,0,neutral,0.873470128,AAPL
Dividend_Dollar,"There are often 2 types of people

Person 1: 

Buys EVERY new📱
Leases a new high priced🚗every 3 years
Obsessed with🛍️
Has Amazon📦show up daily
Has💳debt

Person 2:

Buys stock in $AAPL
Buys stock in $TSLA $NIO
Buys stock in $SFIX $NKE
Buys stock in $AMZN
Buys stock in $V $MA",2021-02-13 17:05:00+00:00,29274,44,56,395,often type people person buy every new lease new high pricedevery year obsess amazonshow daily hasdebt person buy stock buy stock tsla nio buy stock sfix nke buy stock amzn buy stock v,POSITIVE,0.5793,neu,-0.25,neutral,0.934589624,AAPL
StuSim,"Portfolio Unrealized Gains:

$TSLA 1854%
$NVDA 662%
$AAPL 542%
$MSFT 476%
$V 215%
$LMND 149%
$GOOGL 128%
$AMZN 105%
$FB 100%
$ESTC 65%
$TWLO 52%
$CRWD 28%
$ESPO 19%
$FSLY 12%
$AONE 6%

Have trimmed: $TSLA $NVDA $MSFT $V $FB",2021-02-13 04:59:13+00:00,5919,20,17,304,portfolio unrealized gain tsla nvda msft v lmnd googl amzn fb estc twlo crwd espo fsly aone trim tsla nvda msft v fb,NEGATIVE,0.6148,neu,0.5267,neutral,0.88838768,AAPL
puppy_trades,"Apple is now an E-cash company, an electric vehicle company, a 5G company, and is producing revolutionary semiconductors

And they said all the innovation left with Steve Jobs lol

$AAPL is going to 180+ this summer and 152 in the next 3-4 weeks, let’s see it hold 127-130 for now https://t.co/IOLRzooBM9",2021-02-12 18:56:32+00:00,27117,46,80,583,e cash company electric vehicle company 5g company produce revolutionary semiconductor say innovation leave steve job lol go summer next week let see hold,NEGATIVE,0.5838,neu,0.6369,neutral,0.902103662,AAPL
scoinaldo,"$BTC about to pull a $TSLA

$ETH about to pull an $AAPL

$DOT about to pull an $AMZN

$LINK about to pull a $GOOGL

$XRP about to pull a $GME",2021-02-12 11:12:28+00:00,127494,249,511,3362,btc pull tsla eth pull dot pull amzn link pull googl xrp pull gme,POSITIVE,0.6419,neu,0,neutral,0.92074585,AAPL
PeterLBrandt,This is the famed “five mounted soldiers” chart pattern $AAPL https://t.co/N4NPXvPUg1,2021-02-12 02:34:13+00:00,570227,72,45,321,famed five mount soldier chart pattern,POSITIVE,0.9935,neu,0,neutral,0.87240684,AAPL
traderstewie,"Market is putting the big FANG names on the back burner for now. 

The ""apetitite"" is in the momentum stocks i.e. Pot stocks, SPACs, EV, Renewable energy plays etc 

$AAPL, likely to just tread water for now. https://t.co/dxBSmp0pHg",2021-02-10 21:43:29+00:00,330347,16,22,281,market put big fang name back burner apetitite momentum stock e pot stock spacs ev renewable energy play etc likely tread water,POSITIVE,0.842,neu,0.5423,neutral,0.881658912,AAPL
BusinessFamous,"""But I don't know what to invest in""

Look around your house.  Start by looking into the companies whose products you use everyday:

💡 $ED
🧴 $PG
🗑️ $WM
🩹 $JNJ
💉 $PFE
🧻 $KMB
📱 $AAPL
🖲️ $NVDA
🖥️ $MSFT
📞 $VZ, $T
🥤 $KO, $PEP
🔨 $HD, $LOW
🛍️ $WMT, $TGT, $AMZN",2021-02-10 20:11:14+00:00,33775,38,113,473,know invest look around house start look company whose product use everyday ed pg wm jnj pfe kmb nvda msft vz ko pep hd low wmt tgt amzn,POSITIVE,0.9961,neu,-0.2732,neutral,0.896680057,AAPL
Investingcom,"*APPLE PARTNERS W/ TSMC FOR ULTRA-ADVANCED DISPLAY TECH: NIKKEI

$AAPL",2021-02-10 04:47:25+00:00,594304,3,38,244,partner w tsmc ultra advance display tech nikkei,POSITIVE,0.9996,neu,0,neutral,0.927644432,AAPL
chrisgrayson,"Patently Apple has revealed new IP: Apple advances their Future Biomedical Smartglasses and VR Headset that is Mind Boggling in Scope.

SEE: https://t.co/hs14bFuoNj
at @PatentlyApple | #SmartGlasses #AR #AugmentedReality $AAPL

Patent PDF: https://t.co/4gy0Y8b6NV https://t.co/XVcWkTvjve",2021-02-10 01:59:13+00:00,6768,12,95,314,patently reveal new ip advance future biomedical smartglasses vr headset mind boggle scope see patent pdf,POSITIVE,0.5473,neu,0,neutral,0.907562554,AAPL
QuisitiveInvest,"Storage cost for 2TB of Data:

Dropbox - $11.99/mo
Apple - $10/mo
Google - $8.50/mo
AWS S3 - $46/mo

What gives? When are these cloud guys going to lower storage costs? Its been 8+ yrs since price cut and storage prices are like 10% of what they were then

$AMZN $GOOG $AAPL $DBX",2021-02-10 01:09:26+00:00,21675,50,36,352,storage cost 2tb data dropbox mo mo google mo aws s3 mo give cloud guy go low storage cost yr since price cut storage price like amzn goog dbx,POSITIVE,0.5655,neu,-0.1779,neutral,0.8590855,AAPL
NIONenad,"A NIO house is basically an Apple store, but cars. Just sayin’...

$NIO $AAPL",2021-02-09 20:04:15+00:00,6202,14,27,241,nio house basically store car sayin nio,NEGATIVE,0.9753,neu,0,neutral,0.932621419,AAPL
carlquintanilla,"Trump’s famous Apple plant tour, as told in the @BW profile of @tim_cook: 

$AAPL 
https://t.co/ElmnvrHxrc https://t.co/EhDkhys6Ou",2021-02-09 17:40:55+00:00,315135,25,62,243,trump famous plant tour tell profile,POSITIVE,0.6327,neu,0,neutral,0.880586207,AAPL
AmandaCerny,"Why is it that if $aapl gets into crypto, it’ll boost the stock price- but when $tsla announced $btc it went dippidy-doo-dahh?",2021-02-09 17:24:42+00:00,1142209,45,37,1060,get crypto boost stock price tsla announce btc go dippidy doo dahh,NEGATIVE,0.9998,neu,0.4019,neutral,0.843568683,AAPL
BusinessFamous,"💰💰💰

$1000 of $AAPL earns $5.90 dividends/year

$1000 of $PEP earns $28.50 dividends/year

$1000 of $KO earns $33.00 dividends/year

$1000 of $MPW earns $49.40 dividends/year

$1000 of $RYLD earns $106.70 dividends/year

Do you buy from the top of this list or the bottom?",2021-02-09 16:50:41+00:00,33775,94,135,818,earn dividend year pep earn dividend year ko earn dividend year mpw earn dividend year ryld earn dividend year buy top list bottom,NEGATIVE,0.9993,neu,0.2023,neutral,0.90399909,AAPL
carlquintanilla,"BUFFETT: ""Tim may not be able to design a product like Steve. .. But Tim understands the world to a degree that very, very few CEOs I’ve met over the past 60 years could match.”

$AAPL @tim_cook https://t.co/7B7a58vdU4",2021-02-09 12:52:38+00:00,315136,9,57,377,buffett tim may able design product like steve tim understand world degree ceo meet past year could match,POSITIVE,0.5844,neu,0.3612,neutral,0.835305929,AAPL
smartertrader,Btc trying 50k.  If Aapl buys btc it’s 60k.    Stunningly simple,2021-02-09 02:07:10+00:00,60953,20,25,221,btc try 50k buy btc 60k stunningly simple,POSITIVE,0.5952,neu,0,neutral,0.902390242,AAPL
Dividend_Dollar,"What type of Investor do you relate to MOST?

Conservative
$VOO
$VYM
$SCHD

Ole Reliable
$JNJ
$WMT
$KO

Div Growth
$AVGO
$HD
$V

Big Tech
$AAPL
$MSFT
$AMZN

Growth
$ROKU
$CRWD
$SQ

Asia Growth
$BABA
$SE
$TECHY

Small(er) Cap Ultra Growth
$SKLZ
$MWK
$DMTK",2021-02-09 01:05:00+00:00,29276,47,50,273,type investor relate conservative voo vym schd ole reliable jnj wmt ko div growth avgo hd v big tech msft amzn growth roku crwd sq asia growth baba se techy small er cap ultra growth sklz mwk dmtk,POSITIVE,0.7026,neu,0.8555,neutral,0.772615135,AAPL
tradingview,"Market caps

1. $AAPL $2.2 trillion
2. $MSFT $1.8 trillion
3. Aramco $1.8 trillion
4. $AMZN $1.6 trillion
5. $GOOGL $1.4 trillion
6. $TCEHY (Tencent) $914 billion
7. #Bitcoin $870 billion
8. $TSLA $818 billion
9. $FB $760 billion
10. $BABA $710 billion",2021-02-09 00:47:17+00:00,318170,35,178,669,market cap trillion msft trillion aramco trillion amzn trillion googl trillion tcehy tencent billion billion tsla billion fb billion baba billion,POSITIVE,0.9108,neu,0,neutral,0.906324506,AAPL
QTRResearch,"If co’s like $GOOG $AAPL $MSFT start buying Bitcoin it could be time to reconsider the too big to fail case. Government may regulate, but likely won’t ban outright. And I admit in that case the price can keep going. Regardless I’ll always prefer tangible assets like gold. (1/3)",2021-02-09 00:15:05+00:00,171110,40,40,402,co like goog msft start buy bitcoin could time reconsider big fail case government may regulate likely ban outright admit case price keep go regardless always prefer tangible asset like gold,NEGATIVE,0.9986,neu,0.0516,neutral,0.905170739,AAPL
RAMIROMARRA,"#ATENCIÓN Fuerte rumor de que Apple podría ser la próxima gran empresa en comprar bitcoins, según RBC Capital Markets.

Se habla de que $AAPL podría crear su propia wallet y ofrecer un servicio de intercambio cifrado.",2021-02-08 17:58:18+00:00,79460,15,34,319,fuerte rumor de que podría ser la próxima gran empresa en comprar bitcoins según rbc capital market se habla de que podría crear su propia wallet ofrecer un servicio de intercambio cifrado,NEGATIVE,0.9292,neu,0,positive,0.644232869,AAPL
